1303037,喜宴,李安,8.9,赵文瑄/郎雄/归亚蕾,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2173713676.jpg
1295399,七武士,黑泽明,9.2,三船敏郎/志村乔/稻叶义男,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p647099823.jpg
1293318,萤火虫之墓,高畑勋,8.7,辰己努/白石绫乃/志乃原良子,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1157334208.jpg
1292328,东邪西毒,王家卫,8.6,张国荣/林青霞/梁朝伟,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p1982176012.jpg
1418200,傲慢与偏见,乔·赖特,8.6,凯拉·奈特莉/马修·麦克费登/唐纳德·萨瑟兰,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p452005185.jpg
1292401,真爱至上,理查德·柯蒂斯,8.6,休·格兰特/科林·费尔斯/艾玛·汤普森,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p475600770.jpg
10577869,时空恋旅人,理查德·柯蒂斯,8.7,多姆纳尔·格里森/瑞秋·麦克亚当斯/比尔·奈伊,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2070153774.jpg
2209573,贫民窟的百万富翁,丹尼·博伊尔,8.6,戴夫·帕特尔/沙鲁巴·舒克拉/亚尼·卡普,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2434249040.jpg
1978709,黑天鹅,达伦·阿伦诺夫斯基,8.5,娜塔莉·波特曼/米拉·库尼斯/文森特·卡索,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2549648344.jpg
1304447,记忆碎片,克里斯托弗·诺兰,8.6,盖·皮尔斯/凯瑞-安·莫斯/乔·潘托里亚诺,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p641688453.jpg
25917973,心迷宫,忻钰坤,8.7,霍卫民/王笑天/罗芸,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2276780256.jpg
